DateTime, ElementId, ElementIndex, x, y, z, Depth, Width, XSectionArea, Dispersion, Temperature, TotalAdvDispHeatBalance, TotalExternalHeatFluxesBalance, TotalRadFluxesHeatBalance, TotalEvapFluxHeatBalance, TotalConvFluxHeatBalance, TotalHeatBalance, Salinity, TotalAdvDispMassBalance_Salinity, TotalExternalFluxMassBalance_Salinity,TotalMassBalance_Salinity
58181.00903, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.346006163, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.3460061631, 3.460061631, 0, 3.460061631
58181.00903, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.218092609, 9.124994762, 0, 0, 0, 0, 9.124994762, 0.2180926089, 2.180926089, 0, 2.180926089
58181.00903, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770012, 3.237901373, 0, 0, 0, 0, 3.237901373, 0.07738770023, 0.7738770023, 0, 0.7738770023
58181.00972, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.9687429151, 9.687429151, 0, 9.687429151
58181.00972, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030365, 37.78583105, 0, 0, 0, 0, 37.78583105, 0.9031030363, 9.031030363, 0, 9.031030363
58181.00972, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.83089917, 34.76482127, 0, 0, 0, 0, 34.76482127, 0.8308991702, 8.308991702, 0, 8.308991702
58181.00972, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749171, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.7514749169, 7.514749169, 0, 7.514749169
58181.00972, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082389, 6.641082389, 0, 6.641082389
58181.00972, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048926, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048924, 5.680048924, 0, 5.680048924
58181.00972, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912117, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912119, 4.622912119, 0, 4.622912119
58181.00972, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061629, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.3460061627, 3.460061627, 0, 3.460061627
58181.00972, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926091, 9.124994765, 0, 0, 0, 0, 9.124994765, 0.2180926093, 2.180926093, 0, 2.180926093
58181.00972, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770006, 3.23790137, 0, 0, 0, 0, 3.23790137, 0.07738769982, 0.7738769982, 0, 0.7738769982
58181.01042, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.9687429149, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.968742915, 9.68742915, 0, 9.68742915
58181.01042, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030365, 37.78583105, 0, 0, 0, 0, 37.78583105, 0.9031030365, 9.031030365, 0, 9.031030365
58181.01042, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.83089917, 34.76482127, 0, 0, 0, 0, 34.76482127, 0.83089917, 8.3089917, 0, 8.3089917
58181.01042, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749171, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.7514749171, 7.514749171, 0, 7.514749171
58181.01042, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082386, 27.7862887, 0, 0, 0, 0, 27.7862887, 0.6641082387, 6.641082387, 0, 6.641082387
58181.01042, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048926, 23.76532471, 0, 0, 0, 0, 23.76532471, 0.5680048926, 5.680048926, 0, 5.680048926
58181.01042, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912117, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912117, 4.622912117, 0, 4.622912117
58181.01042, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.346006163, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.3460061629, 3.460061629, 0, 3.460061629
58181.01042, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926091, 9.124994763, 0, 0, 0, 0, 9.124994763, 0.2180926091, 2.180926091, 0, 2.180926091
58181.01042, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770009, 3.237901372, 0, 0, 0, 0, 3.237901372, 0.07738770005, 0.7738770005, 0, 0.7738770005
58181.01111, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.9687429151, 40.53220357, 0, 0, 0, 0, 40.53220357, 0.968742915, 9.68742915, 0, 9.68742915
58181.01111, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030363, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030365, 9.031030365, 0, 9.031030365
58181.01111, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991702, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.83089917, 8.3089917, 0, 8.3089917
58181.01111, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749169, 31.44171052, 0, 0, 0, 0, 31.44171052, 0.751474917, 7.51474917, 0, 7.51474917
58181.01111, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082388, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082387, 6.641082387, 0, 6.641082387
58181.01111, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048924, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048925, 5.680048925, 0, 5.680048925
58181.01111, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912119, 19.34226431, 0, 0, 0, 0, 19.34226431, 0.4622912117, 4.622912117, 0, 4.622912117
58181.01111, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061627, 14.47689785, 0, 0, 0, 0, 14.47689785, 0.3460061629, 3.460061629, 0, 3.460061629
58181.01111, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926093, 9.124994773, 0, 0, 0, 0, 9.124994773, 0.2180926091, 2.180926091, 0, 2.180926091
58181.01111, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738769985, 3.237901362, 0, 0, 0, 0, 3.237901362, 0.07738770002, 0.7738770002, 0, 0.7738770002
58181.01181, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.9687429151, 40.53220357, 0, 0, 0, 0, 40.53220357, 0.9687429149, 9.687429149, 0, 9.687429149
58181.01181, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030365, 9.031030365, 0, 9.031030365
58181.01181, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991702, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.83089917, 8.3089917, 0, 8.3089917
58181.01181, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749169, 31.44171052, 0, 0, 0, 0, 31.44171052, 0.7514749171, 7.514749171, 0, 7.514749171
58181.01181, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082388, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082386, 6.641082386, 0, 6.641082386
58181.01181, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048924, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048926, 5.680048926, 0, 5.680048926
58181.01181, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912119, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912117, 4.622912117, 0, 4.622912117
58181.01181, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061628, 14.47689785, 0, 0, 0, 0, 14.47689785, 0.346006163, 3.46006163, 0, 3.46006163
58181.01181, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926093, 9.124994772, 0, 0, 0, 0, 9.124994772, 0.218092609, 2.18092609, 0, 2.18092609
58181.01181, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738769988, 3.237901363, 0, 0, 0, 0, 3.237901363, 0.07738770012, 0.7738770012, 0, 0.7738770012
58181.0125, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.9687429149, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.968742915, 9.68742915, 0, 9.68742915
58181.0125, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030366, 37.78583105, 0, 0, 0, 0, 37.78583105, 0.9031030364, 9.031030364, 0, 9.031030364
58181.0125, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991699, 34.76482127, 0, 0, 0, 0, 34.76482127, 0.8308991701, 8.308991701, 0, 8.308991701
58181.0125, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749172, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.751474917, 7.51474917, 0, 7.51474917
58181.0125, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082386, 27.7862887, 0, 0, 0, 0, 27.7862887, 0.6641082387, 6.641082387, 0, 6.641082387
58181.0125, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048927, 23.76532471, 0, 0, 0, 0, 23.76532471, 0.5680048925, 5.680048925, 0, 5.680048925
58181.0125, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912116, 19.34226429, 0, 0, 0, 0, 19.34226429, 0.4622912118, 4.622912118, 0, 4.622912118
58181.0125, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.346006163, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.3460061628, 3.460061628, 0, 3.460061628
58181.0125, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.218092609, 9.12499476, 0, 0, 0, 0, 9.12499476, 0.2180926092, 2.180926092, 0, 2.180926092
58181.0125, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770018, 3.237901376, 0, 0, 0, 0, 3.237901376, 0.07738769997, 0.7738769997, 0, 0.7738769997
58181.01319, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.9687429149, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.968742915, 9.68742915, 0, 9.68742915
58181.01319, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030365, 37.78583105, 0, 0, 0, 0, 37.78583105, 0.9031030365, 9.031030365, 0, 9.031030365
58181.01319, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.83089917, 34.76482127, 0, 0, 0, 0, 34.76482127, 0.83089917, 8.3089917, 0, 8.3089917
58181.01319, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749171, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.7514749171, 7.514749171, 0, 7.514749171
58181.01319, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082386, 27.7862887, 0, 0, 0, 0, 27.7862887, 0.6641082387, 6.641082387, 0, 6.641082387
58181.01319, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048926, 23.76532471, 0, 0, 0, 0, 23.76532471, 0.5680048926, 5.680048926, 0, 5.680048926
58181.01319, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912117, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912117, 4.622912117, 0, 4.622912117
58181.01319, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.346006163, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.3460061629, 3.460061629, 0, 3.460061629
58181.01319, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.218092609, 9.124994762, 0, 0, 0, 0, 9.124994762, 0.2180926091, 2.180926091, 0, 2.180926091
58181.01319, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770011, 3.237901373, 0, 0, 0, 0, 3.237901373, 0.07738770005, 0.7738770005, 0, 0.7738770005
58181.01389, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.9687429149, 9.687429149, 0, 9.687429149
58181.01389, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030365, 37.78583105, 0, 0, 0, 0, 37.78583105, 0.9031030365, 9.031030365, 0, 9.031030365
58181.01389, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.83089917, 34.76482127, 0, 0, 0, 0, 34.76482127, 0.83089917, 8.3089917, 0, 8.3089917
58181.01389, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.751474917, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.7514749171, 7.514749171, 0, 7.514749171
58181.01389, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082386, 6.641082386, 0, 6.641082386
58181.01389, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048926, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048926, 5.680048926, 0, 5.680048926
58181.01389, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912117, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912117, 4.622912117, 0, 4.622912117
58181.01389, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061629, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.346006163, 3.46006163, 0, 3.46006163
58181.01389, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926091, 9.124994765, 0, 0, 0, 0, 9.124994765, 0.218092609, 2.18092609, 0, 2.18092609
58181.01389, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770004, 3.23790137, 0, 0, 0, 0, 3.23790137, 0.07738770011, 0.7738770011, 0, 0.7738770011
58181.01458, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.968742915, 9.68742915, 0, 9.68742915
58181.01458, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030365, 37.78583105, 0, 0, 0, 0, 37.78583105, 0.9031030364, 9.031030364, 0, 9.031030364
58181.01458, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.83089917, 34.76482127, 0, 0, 0, 0, 34.76482127, 0.8308991701, 8.308991701, 0, 8.308991701
58181.01458, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749171, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.7514749169, 7.514749169, 0, 7.514749169
58181.01458, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082388, 6.641082388, 0, 6.641082388
58181.01458, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048926, 23.76532471, 0, 0, 0, 0, 23.76532471, 0.5680048924, 5.680048924, 0, 5.680048924
58181.01458, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912117, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912118, 4.622912118, 0, 4.622912118
58181.01458, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061629, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.3460061628, 3.460061628, 0, 3.460061628
58181.01458, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926091, 9.124994764, 0, 0, 0, 0, 9.124994764, 0.2180926092, 2.180926092, 0, 2.180926092
58181.01458, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770007, 3.237901371, 0, 0, 0, 0, 3.237901371, 0.07738769992, 0.7738769992, 0, 0.7738769992
58181.01528, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.9687429149, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.968742915, 9.68742915, 0, 9.68742915
58181.01528, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030365, 37.78583105, 0, 0, 0, 0, 37.78583105, 0.9031030364, 9.031030364, 0, 9.031030364
58181.01528, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.83089917, 34.76482127, 0, 0, 0, 0, 34.76482127, 0.8308991701, 8.308991701, 0, 8.308991701
58181.01528, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749171, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.751474917, 7.51474917, 0, 7.51474917
58181.01528, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082386, 27.7862887, 0, 0, 0, 0, 27.7862887, 0.6641082387, 6.641082387, 0, 6.641082387
58181.01528, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048926, 23.76532471, 0, 0, 0, 0, 23.76532471, 0.5680048925, 5.680048925, 0, 5.680048925
58181.01528, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912117, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912118, 4.622912118, 0, 4.622912118
58181.01528, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.346006163, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.3460061629, 3.460061629, 0, 3.460061629
58181.01528, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.218092609, 9.124994763, 0, 0, 0, 0, 9.124994763, 0.2180926091, 2.180926091, 0, 2.180926091
58181.01528, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770011, 3.237901373, 0, 0, 0, 0, 3.237901373, 0.07738770001, 0.7738770001, 0, 0.7738770001
58181.01597, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.9687429149, 9.687429149, 0, 9.687429149
58181.01597, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030365, 9.031030365, 0, 9.031030365
58181.01597, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991701, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.83089917, 8.3089917, 0, 8.3089917
58181.01597, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.751474917, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.7514749171, 7.514749171, 0, 7.514749171
58181.01597, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082386, 6.641082386, 0, 6.641082386
58181.01597, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048925, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048927, 5.680048927, 0, 5.680048927
58181.01597, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912118, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912116, 4.622912116, 0, 4.622912116
58181.01597, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061628, 14.47689785, 0, 0, 0, 0, 14.47689785, 0.346006163, 3.46006163, 0, 3.46006163
58181.01597, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926092, 9.124994768, 0, 0, 0, 0, 9.124994768, 0.218092609, 2.18092609, 0, 2.18092609
58181.01597, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738769998, 3.237901367, 0, 0, 0, 0, 3.237901367, 0.07738770015, 0.7738770015, 0, 0.7738770015
58181.01667, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.9687429149, 9.687429149, 0, 9.687429149
58181.01667, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030365, 9.031030365, 0, 9.031030365
58181.01667, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991701, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.83089917, 8.3089917, 0, 8.3089917
58181.01667, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.751474917, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.7514749171, 7.514749171, 0, 7.514749171
58181.01667, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082386, 6.641082386, 0, 6.641082386
58181.01667, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048925, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048926, 5.680048926, 0, 5.680048926
58181.01667, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912117, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912117, 4.622912117, 0, 4.622912117
58181.01667, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061629, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.346006163, 3.46006163, 0, 3.46006163
58181.01667, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926091, 9.124994766, 0, 0, 0, 0, 9.124994766, 0.2180926091, 2.180926091, 0, 2.180926091
58181.01667, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770002, 3.237901369, 0, 0, 0, 0, 3.237901369, 0.0773877001, 0.773877001, 0, 0.773877001
58181.01736, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.968742915, 9.68742915, 0, 9.68742915
58181.01736, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030365, 9.031030365, 0, 9.031030365
58181.01736, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991701, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.83089917, 8.3089917, 0, 8.3089917
58181.01736, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.751474917, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.751474917, 7.51474917, 0, 7.51474917
58181.01736, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082387, 6.641082387, 0, 6.641082387
58181.01736, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048925, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048925, 5.680048925, 0, 5.680048925
58181.01736, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912118, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912117, 4.622912117, 0, 4.622912117
58181.01736, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061629, 14.47689785, 0, 0, 0, 0, 14.47689785, 0.3460061629, 3.460061629, 0, 3.460061629
58181.01736, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926091, 9.124994767, 0, 0, 0, 0, 9.124994767, 0.2180926091, 2.180926091, 0, 2.180926091
58181.01736, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770001, 3.237901368, 0, 0, 0, 0, 3.237901368, 0.07738770004, 0.7738770004, 0, 0.7738770004
58181.01806, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.968742915, 9.68742915, 0, 9.68742915
58181.01806, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030364, 9.031030364, 0, 9.031030364
58181.01806, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991701, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.8308991701, 8.308991701, 0, 8.308991701
58181.01806, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.751474917, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.751474917, 7.51474917, 0, 7.51474917
58181.01806, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082388, 6.641082388, 0, 6.641082388
58181.01806, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048925, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048925, 5.680048925, 0, 5.680048925
58181.01806, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912118, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912118, 4.622912118, 0, 4.622912118
58181.01806, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061628, 14.47689785, 0, 0, 0, 0, 14.47689785, 0.3460061628, 3.460061628, 0, 3.460061628
58181.01806, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926092, 9.124994769, 0, 0, 0, 0, 9.124994769, 0.2180926092, 2.180926092, 0, 2.180926092
58181.01806, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738769996, 3.237901366, 0, 0, 0, 0, 3.237901366, 0.07738769994, 0.7738769994, 0, 0.7738769994
58181.01875, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.9687429149, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.9687429149, 9.687429149, 0, 9.687429149
58181.01875, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030365, 37.78583105, 0, 0, 0, 0, 37.78583105, 0.9031030365, 9.031030365, 0, 9.031030365
58181.01875, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.83089917, 34.76482127, 0, 0, 0, 0, 34.76482127, 0.83089917, 8.3089917, 0, 8.3089917
58181.01875, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749171, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.7514749171, 7.514749171, 0, 7.514749171
58181.01875, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082386, 27.7862887, 0, 0, 0, 0, 27.7862887, 0.6641082386, 6.641082386, 0, 6.641082386
