DateTime, ElementId, ElementIndex, x, y, z, Temperature, UpstreamJunctionTemperature, DownstreamJunctionTemperature
4.62962963e-05, 0, 0, 0.1, 0, 0, 1.846809804e+79, 1, 1.697594117e+79
4.62962963e-05, 1, 1, 0.3, 0, 0, 1.548378431e+79, 1.697594117e+79, 1.384211914e+79
4.62962963e-05, 2, 2, 0.5, 0, 0, 1.220045397e+79, 1.384211914e+79, 1.039616215e+79
4.62962963e-05, 3, 3, 0.7, 0, 0, 8.591870336e+78, 1.039616215e+79, 6.606277842e+78
4.62962963e-05, 4, 4, 0.9, 0, 0, 4.620685348e+78, 6.606277842e+78, 0
5.787037037e-05, 0, 0, 0.1, 0, 0, 1.84902322e+79, 1, 1.700749088e+79
5.787037037e-05, 1, 1, 0.3, 0, 0, 1.552474956e+79, 1.700749088e+79, 1.388812855e+79
5.787037037e-05, 2, 2, 0.5, 0, 0, 1.225150753e+79, 1.388812855e+79, 1.04449998e+79
5.787037037e-05, 3, 3, 0.7, 0, 0, 8.63849206e+78, 1.04449998e+79, 6.644318274e+78
5.787037037e-05, 4, 4, 0.9, 0, 0, 4.650144487e+78, 6.644318274e+78, 0
6.944444444e-05, 0, 0, 0.1, 0, 0, 1.849588358e+79, 1, 1.701568524e+79
6.944444444e-05, 1, 1, 0.3, 0, 0, 1.55354869e+79, 1.701568524e+79, 1.390002212e+79
6.944444444e-05, 2, 2, 0.5, 0, 0, 1.226455734e+79, 1.390002212e+79, 1.045763031e+79
6.944444444e-05, 3, 3, 0.7, 0, 0, 8.650703279e+78, 1.045763031e+79, 6.654192785e+78
6.944444444e-05, 4, 4, 0.9, 0, 0, 4.65768229e+78, 6.654192785e+78, 0
8.101851852e-05, 0, 0, 0.1, 0, 0, 1.849738483e+79, 1, 1.701785573e+79
8.101851852e-05, 1, 1, 0.3, 0, 0, 1.553832664e+79, 1.701785573e+79, 1.390317496e+79
8.101851852e-05, 2, 2, 0.5, 0, 0, 1.226802328e+79, 1.390317496e+79, 1.046097824e+79
8.101851852e-05, 3, 3, 0.7, 0, 0, 8.653933199e+78, 1.046097824e+79, 6.656808562e+78
